"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"7840",2022-07-17,1252591,0,68262.4714056246,0,61125.2717589314,1716.01839726347,-24.3297669858762,0,0,101932.686551437,282068.720867288,38602.8273132897,154416.84326426,55381.2225940837,21527.1152017075,67751.8466904706,0,0,859.093037083369,0,376392.125394553,1230011.91270901,"5_86_9",2,FALSE
"7841",2022-07-24,1138504,0,-6924.16721350136,0,116213.479640437,0,0,0,0,89363.1635493648,273401.918304405,37178.7441321887,154658.550811957,53092.0677808075,2948.10221516012,63443.985513072,0,0,994.338865836678,0,376392.125394553,1160762.30899428,"5_86_9",2,FALSE
"7842",2022-07-31,1000073,0,-70524.0032415724,0,79236.4633912073,0,0,0,0,89124.0370452077,266268.774022566,37526.6815962589,154911.019391849,51250.7081245089,34503.1461565925,59352.4929317362,0,0,972.956881410131,0,376392.125394553,1079014.40169432,"5_86_9",2,FALSE
"7843",2022-08-07,1094489,0,-92019.9655992394,0,42259.4471419773,0,-248.163623255938,-16663.9709192621,0,95433.9156068718,256510.601565456,39717.1817073532,155001.993043619,46667.9973252419,40725.6687978681,55481.3689568567,0,0,1216.03887578305,0,376392.125394553,1000474.23827382,"5_86_9",2,FALSE
"7844",2022-08-14,989555,0,-59723.2842707332,0,7546.32984678165,14872.1594429501,-215.723933941436,0,0,84086.5813011528,238910.965673584,38246.8006990126,153566.631910721,49658.7542310887,14941.856621631,51830.7099010523,0,0,1160.03022626489,0,376392.125394553,971273.937044117,"5_86_9",2,FALSE
"7845",2022-08-21,870487,0,10739.0695819004,0,0,16016.1717077924,-136.246695120907,0,0,62982.9615042718,215498.185438908,32323.3298962141,148130.025762765,45714.6664291522,39822.6380030064,48397.4990999171,0,0,1328.74699468943,0,376392.125394553,997209.173118048,"5_86_9",2,FALSE
"7846",2022-08-28,882402,0,71981.9612782251,0,0,10410.5116100651,-56.7694563003779,0,72034.0705299788,44709.4968876796,186552.728930421,26654.450805297,139884.9587387,44890.3781393595,10722.9430571185,45176.3132095246,0,0,1498.97126736948,0,376392.125394553,1030852.14039199,"5_86_9",2,FALSE
"7847",2022-09-04,842418,0,60881.9739166266,-8986.38597345896,0,4804.85151233772,-1.62198446572508,0,72034.0705299788,41855.9628467364,157633.309673062,21707.4817045725,134280.195327355,47071.2135202968,210.03171252193,42159.9353514686,0,0,1435.25185123902,0,376392.125394553,951478.395382824,"5_86_9",2,FALSE
"7848",2022-09-11,833846,0,-52620.4157910563,0,61125.2717589314,2631.22820913732,0,0,0,50766.2356526639,127337.939163059,18490.5222468133,133303.035680046,51918.9530934064,8394.78374351906,39339.8744327367,0,0,1290.08268796908,0,376392.125394553,818369.636271778,"5_86_9",2,FALSE
"7849",2022-09-18,782086,0,-217675.137798204,0,116213.479640437,12240.9312338128,0,-16663.9709192621,0,54955.0448980424,95551.9558460675,16892.4317654314,130971.7152115,45632.3771124732,21624.8894304915,36706.7953294601,0,0,1314.01403380763,0,376392.125394553,674156.651178611,"5_86_9",2,FALSE
"7850",2022-09-25,508056,0,-319351.89540565,0,79236.4633912073,16816.980293182,0,0,0,52094.7179516886,84606.7962916745,14749.646029868,128500.779492939,35131.4141802219,14830.6576234313,34250.8678378671,0,0,1538.63194816188,0,376392.125394553,518797.185029145,"5_86_9",2,FALSE
"7851",2022-10-02,638213,0,-274079.503779644,0,42259.4471419773,11211.3201954547,0,0,0,55903.7713800853,100040.915551769,13176.8289224669,130273.626344705,22589.6280157019,40392.7186984875,31962.0439019415,0,0,1580.45287190651,0,376392.125394553,551703.374639405,"5_86_9",2,FALSE
"7852",2022-10-09,771555,0,-121356.278777407,-41630.7042363007,52824.3089274716,5605.66009772734,0,0,0,60850.0420305881,120195.226647808,11896.347390683,126758.788472495,13819.5467328944,22685.0691452838,29830.2730998152,0,0,1485.17708254046,0,376392.125394553,659355.582008153,"5_86_9",2,FALSE
"7853",2022-10-16,654155,0,-3106.52566032427,0,79236.4633912073,686.407358905389,-248.163623255938,0,0,59866.6002959483,133998.055749769,12404.1143772755,121935.222448205,21140.6982170032,320.363654653119,27845.6660961687,0,0,1562.48133370997,0,376392.125394553,832033.509033818,"5_86_9",2,FALSE
"7854",2022-10-23,1069448,0,-25388.8086308923,0,42259.4471419773,0,-215.723933941436,0,54025.5528974841,51839.2102655832,135763.957677239,10912.9557206973,129454.481363521,33571.040692783,4122.11652094186,25998.615042049,0,0,1951.63981559689,0,376392.125394553,840686.609967592,"5_86_9",2,FALSE
"7855",2022-10-30,807437,0,-134960.267756571,0,52824.3089274716,0,-136.246695120907,0,36017.0352649894,44566.5518673157,142081.811518823,9534.42890401387,135703.709114769,37859.3570619199,1.4447889215064,24279.8789417533,0,0,2324.69677266435,0,376392.125394553,726488.834105503,"5_86_9",2,FALSE
"7856",2022-11-06,1713793,0,-153178.127646471,743825.098825019,79236.4633912073,0,-56.7694563003779,0,90042.5881624735,61202.8231472049,175664.877765825,10959.1594872872,131097.002058416,48317.7036283947,1.90392405998865e-15,22680.6409571995,0,0,4244.39930954635,0,376392.125394553,1590427.98502436,"5_86_9",2,FALSE
"7857",2022-11-13,731188,0,44867.0389706784,0,42259.4471419773,0,-1.62198446572508,0,18008.5176324947,76963.8817436744,193145.592082203,12327.6636549744,125858.906451449,42077.2816267297,5104.35493260102,21192.5435798868,0,0,3649.83415188781,0,376392.125394553,961845.565378644,"5_86_9",2,FALSE
"7858",2022-11-20,2793394,0,381777.293235856,1024735.25810182,7546.32984678165,0,0,0,234110.729222431,109341.511752587,239491.834418312,22146.1600395764,151222.473920562,52083.0803989565,35209.4817235211,19807.7066271317,0,0,5460.35480431502,0,376392.125394553,2659324.3394864,"5_86_9",2,FALSE
"7859",2022-11-27,2009951,0,621794.157194291,0,0,0,0,-16663.9709192621,180085.176324947,112814.62619921,266539.96239392,30143.5075303932,160900.264215961,44036.4962781522,32331.0469213102,18518.7321434883,0,0,6118.86643669199,0,376392.125394553,1833010.99011366,"5_86_9",2,FALSE
"7860",2022-12-04,1584944,0,577027.006754454,0,61125.2717589314,0,0,-16663.9709192621,90042.5881624735,86471.8887660734,245275.06172793,27764.4764077835,158798.984673409,41107.341205831,15679.0122580264,17318.6995225614,0,0,5134.61640226625,0,376392.125394553,1685473.10211503,"5_86_9",2,FALSE
"7861",2022-12-11,1697501,0,275883.413727744,0,116213.479640437,0,0,-16663.9709192621,72034.0705299788,65195.7984120163,228826.357491214,25655.6302063849,161111.858764368,32328.7475089163,40277.662803344,16201.1535094634,0,0,4355.46540786145,0,376392.125394553,1397811.79247702,"5_86_9",2,FALSE
"7862",2022-12-18,581919,0,-69465.9693220193,0,79236.4633912073,0,0,-16663.9709192621,0,45174.5745623211,202544.210967911,19636.47850527,162564.456632792,19553.8003429853,5711.86833062922,15160.0871936381,0,0,3458.13461329191,0,376392.125394553,843302.259693317,"5_86_9",2,FALSE
"7863",2022-12-25,863564,0,-255358.495843209,311765.95109306,42259.4471419773,0,0,0,216102.211589936,35221.3646670225,133604.1419691,13280.6432118866,161094.575557519,9683.20614090317,16357.7423626661,14189.921645643,0,0,2782.7703426643,0,376392.125394553,1077375.60527372,"5_86_9",2,FALSE
"7864",2023-01-01,700012,0,-245108.063529211,170333.384959439,7546.32984678165,0,0,0,252119.246854926,31206.0805576251,107978.598649916,8033.7870307901,166755.273695461,5619.5243839684,17445.4852709161,13285.4834781584,0,0,3815.32700456663,0,376392.125394553,915422.583597889,"5_86_9",2,FALSE
"7865",2023-01-08,590586,0,-154586.967477267,0,0,0,0,0,36017.0352649894,24461.7315157958,103685.390622443,6766.96596939449,167189.092196841,3694.72109320219,5059.59571463215,12441.9813092059,0,0,3392.06832199619,0,376392.125394553,584513.739925785,"5_86_9",2,FALSE
"7866",2023-01-15,828218,0,-111760.16228349,148647.447609544,79991.0963758855,0,0,0,0,21449.7941035816,90822.2998360094,5719.19125511386,160584.045092991,9035.10055558467,7465.01072192987,11654.981863174,0,0,3050.68498955976,0,376392.125394553,803051.615514436,"5_86_9",2,FALSE
"7867",2023-01-22,777044,0,-147597.393527843,0,110931.04874769,0,0,-16663.9709192621,0,21922.7470487306,86971.4512080548,5863.33726523144,154543.936508487,13556.2882959452,968.592646040726,10920.3862526533,0,0,2542.15098421529,0,376392.125394553,620350.699904497,"5_86_9",2,FALSE
"7868",2023-01-29,609811,0,-209084.231127282,0,73954.0324984602,0,0,0,0,22197.0274584864,91459.9688918807,4414.86245916736,154561.646818997,12144.0057709574,61.4645568022954,10234.4068324121,0,0,1919.50578318831,0,376392.125394553,538254.815337622,"5_86_9",2,FALSE
"7869",2023-02-05,593941,0,-242099.505698851,0,36977.0162492301,0,0,0,0,22582.4684747471,99087.4006004826,2943.13916105283,158816.736238338,15733.1120526426,1140.8882872919,9593.54489848026,0,0,1653.19946205847,0,376392.125394553,482820.125120026,"5_86_9",2,FALSE
"7870",2023-02-12,561566,0,-238413.114358081,0,4527.79790806899,0,0,0,0,23711.7518890555,94729.0552808028,1968.98791749334,165960.421870288,15317.8014818389,6.11522891713161,8994.56941380566,0,0,1864.04247909931,0,376392.125394553,455059.554505842,"5_86_9",2,FALSE
"7871",2023-02-19,619856,0,-214114.577492504,-19872.0890082189,0,0,0,-16663.9709192621,0,25510.9177445063,72302.6201858476,2136.93425245482,169326.197872534,15250.8642232358,93.9938259581528,8434.49687196046,0,0,1410.20754721357,0,376392.125394553,420207.720498279,"5_86_9",2,FALSE
"7872",2023-02-26,510636,0,-174633.731394472,0,0,0,0,0,0,27021.4185500215,57999.5326118759,2611.13552882601,172578.6971319,14707.6801758722,21.2700093682091,7910.5723574829,0,0,1185.13773041852,0,376392.125394553,485793.838095847,"5_86_9",2,FALSE
"7873",2023-03-05,676609,0,-118279.574629513,0,41504.8141572991,0,0,0,0,26695.6409621117,72861.6603927341,2678.70797415529,175035.515666811,10242.3741565392,0.00634443004776565,7420.25182204256,0,0,1058.59833383107,0,376392.125394553,595610.120574994,"5_86_9",2,FALSE
"7874",2023-03-12,882591,0,-60814.0063668864,0,121495.910533185,0,0,0,0,25129.6349655085,95651.1198112955,2240.62101408237,175516.992968754,19634.1554854929,8.36033192031253e-18,6961.18556680151,0,0,797.696873733541,0,376392.125394553,763005.43624652,"5_86_9",2,FALSE
"7875",2023-03-19,773232,0,-32008.4144212335,0,84518.8942839545,0,0,-16663.9709192621,54025.5528974841,24354.7842520098,102715.409836755,1828.72304580376,172957.43633017,29354.8585989366,4.14427530940141e-56,6531.20290076205,0,0,447.369276290514,0,376392.125394553,804453.971476223,"5_86_9",2,FALSE
"7876",2023-03-26,521967,0,-40761.4286967425,0,47541.8780347244,0,0,0,18008.5176324947,20688.0079936305,91774.6482382597,1676.48125759759,165758.882545207,23385.9192894876,3.54364422361195e-136,6128.29793067281,0,0,458.481356035157,0,376392.125394553,711051.81097592,"5_86_9",2,FALSE
"7877",2023-04-02,620251,0,-57755.3304035859,0,11319.4947701725,12126.5300073285,0,0,0,20267.1529432677,83807.8979902378,2084.62116228607,160542.83788585,22672.9522861998,1.45429380716363e-283,5750.61642871837,0,0,1020.22991946636,0,376392.125394553,638229.128384494,"5_86_9",2,FALSE
"7878",2023-04-09,712058,0,-46512.1791263733,0,0,16816.980293182,0,-16663.9709192621,0,25784.6209555523,86256.6666986069,2623.13908727163,167805.770484874,18951.1295651446,0,5396.44371856829,0,0,1370.59875517711,0,376392.125394553,638221.324907294,"5_86_9",2,FALSE
"7879",2023-04-16,764583,0,-7522.60528963124,0,0,11211.3201954547,0,0,0,27626.6859043235,100793.489084314,3287.34931892666,175945.346703575,16800.8332439623,0,5064.19351748336,0,0,1421.44516655555,0,376392.125394553,711020.183239516,"5_86_9",2,FALSE
"7880",2023-04-23,790696,0,23044.1995280401,0,0,5605.66009772734,0,0,0,26758.9011938826,127050.089123384,4888.13566831256,179303.48531903,14557.2859844865,0,4752.39767134841,0,0,1514.85631153722,0,376392.125394553,763867.136292301,"5_86_9",2,FALSE
"7881",2023-04-30,885338,0,22847.7578972902,0,0,686.407358905389,0,0,0,31218.1648095194,150197.442444416,5884.92721261221,179962.194357559,10805.7506733754,0,4459.69672015836,0,0,995.815747605975,0,376392.125394553,783450.282615995,"5_86_9",2,FALSE
"7882",2023-05-07,1354394,0,19341.8743624245,0,0,0,0,-16663.9709192621,0,40942.8706543718,175950.65825966,7660.46067654202,180101.634528208,8332.17169700493,0,4184.83123319497,0,0,1048.86828345628,0,376392.125394553,797291.524170152,"5_86_9",2,FALSE
"7883",2023-05-14,946631,0,62682.0091709923,0,0,0,0,0,36017.0352649894,48233.4508957457,184343.998767742,8805.67737272908,176874.474207671,9855.50972029772,0,3926.63385556121,0,0,1781.60470768307,0,376392.125394553,908912.519357965,"5_86_9",2,FALSE
"7884",2023-05-21,952822,0,163610.320343971,0,0,0,0,0,108051.105794968,44261.0483777839,174319.890541144,9298.4573823254,168434.026767814,11195.6812672039,0,3684.02201063576,0,0,1809.18791949364,0,376392.125394553,1061055.86579989,"5_86_9",2,FALSE
"7885",2022-01-02,654913,0,-221055.596622961,0,0,0,0,0,35112.2819489949,96955.5145042943,194754.239944876,18422.7055435805,129085.644669358,32398.9356624631,0,0,110877.133590589,0,4783.47940856,0,349202.235610016,750536.574259771,"5_87_14",2,FALSE
"7886",2022-01-09,1098519,0,-135290.020186153,0,109862.217568815,0,0,0,70224.5638979898,87710.9499300973,160130.247748297,15253.6790323164,130095.151072532,23248.6206767342,2340.82109984082,0,51995.4304773748,0,3835.91424841247,0,349202.235610016,868609.811176271,"5_87_14",2,FALSE
"7887",2022-01-16,963182,0,-108648.383014409,142738.066898771,95501.1433768127,0,0,0,175561.409744974,115714.488457163,169977.06140705,14907.7683636004,138289.517485931,22453.9004472569,23279.7641891682,0,2406.85966276889,0,4038.31920167462,0,349202.235610016,1145422.15183078,"5_87_14",2,FALSE
"7888",2022-01-23,557152,0,-152275.599753266,0,60316.511606408,0,0,0,0,108686.449131716,174226.713359937,15982.7362251617,147008.849663146,18952.8841331659,16.9728519540485,0,1.47296528645643,0,4286.60472639121,0,349202.235610016,726405.830519916,"5_87_14",2,FALSE
"7889",2022-01-30,594670,0,-209095.802503886,0,25131.8798360034,0,0,0,0,92519.9843118387,167180.266165975,16557.3090142315,151623.953438592,12318.5367679694,2340.82110057708,46957.510971296,3.09887323621684e-06,5725.07847065976,5891.73205959235,0,349202.235610016,666353.505245965,"5_87_14",2,FALSE
"7890",2022-02-06,893466,0,-233843.93921161,0,718.053709600096,13493.50726262,0,0,0,98559.5422221752,174052.3824773,16160.739598568,150317.723988412,18640.3308432461,23279.7641891682,97278.2831434732,5.93032053519149e-15,36680.0128797889,5550.03333927221,0,349202.235610016,750088.67005203,"5_87_14",2,FALSE
"7891",2022-02-13,836533,0,-225645.096128349,0,0,14531.4693597447,0,0,17556.1409744974,122392.272169197,182642.92653315,16336.5018928106,146041.158086705,27673.7612504318,16138.0196409287,107521.693769964,2.70534358048879e-27,42143.4696894431,3848.3417407882,0,349202.235610016,820382.894589328,"5_87_14",2,FALSE
"7892",2022-02-20,726653,0,-199834.875329959,-19082.0872869892,0,9445.45508383403,0,0,0,122104.407850518,179965.922805858,17055.7038953972,151439.105434728,25043.5824837255,41395.232034383,115611.13366295,7.57093403131893e-44,42143.8466993706,3516.86364575811,0,349202.235610016,838006.526589589,"5_87_14",2,FALSE
"7893",2022-02-27,884322,0,-158965.429870378,0,0,4359.4408079234,0,0,0,122589.14602052,163585.687143496,18298.1596276413,158453.92961114,26988.9868118201,37565.0097335275,119741.392455701,3.30756706437838e-65,41289.1767837763,3306.13446087409,0,349202.235610016,886413.869196058,"5_87_14",2,FALSE
"7894",2022-03-06,854156,0,-102917.311756599,0,0,311.388629137386,0,-16179.0022493112,0,130349.813041521,161712.766476767,20193.3872396619,161580.654191168,21588.6116351713,81.4502207699281,121031.024602008,5.70080764343479e-92,20692.8413122354,3491.65004984162,0,349202.235610016,871139.509002388,"5_87_14",2,FALSE
"7895",2022-03-13,1041636,0,-50677.694649115,0,93346.9822480125,0,0,0,0,127051.437200722,186612.48545628,21626.8406966853,169211.627415601,40359.8053733899,4.19829155289741e-14,121512.684653338,9.7510407100863e-125,7.51440620024441,3681.19666890036,0,349202.235610016,1061935.11508003,"5_87_14",2,FALSE
"7896",2022-03-20,1023846,0,-29945.5656355853,0,100527.519344013,0,0,-16179.0022493112,17556.1409744974,114126.144422825,212195.047028655,20113.6376784314,178744.08999659,42394.8976107689,9371.54109810865,121588.894519087,4.14981048209264e-164,3.97130282899718e-23,4542.76376219319,0,349202.235610016,1124238.34416029,"5_87_14",2,FALSE
"7897",2022-03-27,984190,0,-42644.9432925482,0,65342.8875736087,0,0,0,0,96229.1521327901,216700.986606379,18687.5584041047,180742.432566608,69569.8365470898,39999.0416360252,121325.08524195,1.09889802392863e-210,3.50508097986012e-109,6503.27578737242,0,349202.235610016,1121657.5488134,"5_87_14",2,FALSE
"7898",2022-04-03,1024756,0,-56086.0286555448,0,30158.255803204,0,0,-16179.0022493112,17556.1409744974,86853.1211694787,197769.389341131,19744.1020149726,178264.285652994,65430.5003774714,41814.2706334302,119856.961763055,4.51931814263442e-265,0,8097.23682799711,0,349202.235610016,1042481.46926339,"5_87_14",2,FALSE
"7899",2022-04-10,1010760,0,-39151.2471491118,0,2154.16112880029,0,0,0,0,92966.5534585699,183561.817341263,18863.9850341991,180555.050911395,73930.9670654438,21893.6511494416,117162.142222822,0,0,6191.98273272662,0,349202.235610016,1007331.29950557,"5_87_14",2,FALSE
"7900",2022-04-17,1048608,0,-273.095819543996,0,0,0,13.8957256895209,-16179.0022493112,0,96533.0440273928,178758.82825321,18684.0402340508,184822.153647517,72872.7348730562,40733.3468693493,113967.907859654,0,0,4353.15776080173,0,349202.235610016,1043489.24679188,"5_87_14",2,FALSE
"7901",2022-04-24,962334,0,24138.9663547587,0,0,0,26.4190340269903,0,0,89976.5792063706,186657.651456377,19813.8199417902,185500.761210265,58211.0172801027,168.188755217631,110271.956730924,0,0,4140.51104682812,0,349202.235610016,1028108.10662668,"5_87_14",2,FALSE
"7902",2022-05-01,1008991,0,20118.6004084729,0,0,0,18.0129777456752,0,35112.2819489949,85080.1941640342,211928.576856273,21100.452946791,184555.636055862,51123.1719185263,2340.82110249136,106125.389765509,0,0,3727.78952869687,0,349202.235610016,1070433.16328341,"5_87_14",2,FALSE
"7903",2022-05-08,1075978,0,21584.0575930397,0,0,0,9.60692146436011,0,0,89687.6648390832,231923.555977718,24532.3502149689,182181.73075438,47284.5685566117,23279.7641891682,101600.565611573,0,0,3501.99000479495,0,349202.235610016,1074788.09027282,"5_87_14",2,FALSE
"7904",2022-05-15,1285122,0,74115.3585441284,0,0,0,1.71552169006431,0,0,105007.764321585,244536.97226391,23201.2617206945,178327.392199303,52788.6853953151,16.9728519540485,96781.2835464271,0,0,3483.83148786741,0,349202.235610016,1127463.47346289,"5_87_14",2,FALSE
"7905",2022-05-22,1475683,0,176949.828290546,0,0,0,0,0,52668.4229234923,123559.072962631,262556.007154649,20209.974989867,175026.402903334,49078.4017207734,15823.6300790069,91756.1031256378,0,0,4352.53354269832,0,349202.235610016,1321182.61330265,"5_87_14",2,FALSE
