"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","cj_cost_alphas","cj_cost_gammas","cj_cost_thetas","dm_cost_alphas","dm_cost_gammas","dm_cost_thetas","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","fig_cost_alphas","fig_cost_gammas","fig_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_thetas","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","sms_cost_alphas","sms_cost_gammas","sms_cost_thetas","sms_sends_alphas","sms_sends_gammas","sms_sends_thetas","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"113",1.0749075,0.5113986,0.1950759,2.928905,0.9785639,0.01595268,2.845415,0.5240658,0.3161137,2.60908,0.5330461,0.1254783,0.52668475,0.5932664,0.1707198,1.7949975,0.9148597,0.1430541,2.619655,0.31291101,0.0910992,0.56562975,0.32346162,0.1977339,1.521385,0.881581,0.0669915,1.2427125,0.35660403,0.4022385,2.7691625,0.7605923,0.2756895,2.1478125,0.9939898,0.2650023,2.298215,0.8500159,0.121269,2.577835,0.7939725,0.6975045,1.35165,0.9545588,0.02905119,2.8461275,0.8152287,0.2302572,0.627182,0.748555625486406,0.885370912379037,0.182939078976988,0.0763401707395538,0.250967347355077,0.567456872019547,0.250967347355077,0.121247989609469,0,9247.37633877147,0.00015358,36469502.4741323,1e-04,0,0.0597009658813477,139.519598007202,"4_106_3",4,106,3,1998,TRUE,TRUE,3,0.0314218149804057,1,FALSE
"114",1.1399675,0.5107042,0.1940169,2.9742775,0.9992174,0.02222058,2.69129,0.4819398,0.320554,2.440435,0.5345308,0.146556,0.50468625,0.6491894,0.1596435,1.734645,0.8566694,0.1673208,2.4479425,0.3125391,0.02718042,0.5343135,0.4144962,0.1841811,1.0730875,0.5776116,0.1019142,0.96931,0.304885692,0.32300505,2.9762025,0.608938,0.2836962,1.8178225,0.950825,0.287544,2.61802,0.7746994,0.1535859,1.30114,0.9906907,0.703301,1.458825,0.6309915,0.0796977,2.8984225,0.7862844,0.2218998,0.6263165,0.747045085241131,0.8826424392989,0.173515529493257,0.0765691323767133,0.253936622839454,0.570719864635191,0.253936622839454,0.119713134955294,0,13639.2145805016,0.000274017,36469502.4741323,1e-04,0,0.0612390041351318,139.661761045456,"4_106_5",4,106,5,2000,TRUE,TRUE,4,0.0309101414474153,2,FALSE
"115",1.298235,0.5204503,0.2163072,2.8841025,0.964937,0.00513486,2.8360675,0.5938936,0.3049315,2.813055,0.5157757,0.132699,0.520157625,0.5955841,0.1636704,1.717875,0.896414,0.1622415,2.5233275,0.32444029,0.0722664,0.541254,0.36466306,0.2380455,1.5401325,0.916287,0.0377976,0.9601075,0.4298367,0.3834425,2.5264525,0.64713,0.1549605,2.1214375,0.8403993,0.2640528,1.6256025,0.9082958,0.1919718,2.124475,0.8590256,0.7098495,1.41722,0.961955,0.00672066,2.83794,0.7501672,0.2354814,0.628463,0.748935321103096,0.869429674478537,0.241098182945654,0.0762825099165989,0.267850243741974,0.546888053445907,0.267850243741974,0.0826778133945997,0,10284.0276796045,0.000182008,36469502.4741323,1e-04,0,0.0604150295257568,139.728338003159,"4_106_6",4,106,6,2001,TRUE,TRUE,5,0.0175402733639975,3,FALSE
"116",1.009295,0.5113916,0.1891812,2.92147,0.9773298,0.02091597,2.9193275,0.5074723,0.3116776,2.6296825,0.5546831,0.1389039,0.5176616,0.6027031,0.1752459,1.8391275,0.9246415,0.1380255,2.6943825,0.31228283,0.0874008,0.59845,0.31623342,0.1709508,1.64603,0.8838,0.0794358,1.563765,0.34703685,0.421637,2.6936825,0.765871,0.0821982,2.2952625,0.7986814,0.2394543,2.173835,0.9247143,0.0950799,2.06562,0.7401474,0.707619,1.828265,0.9902084,0.0479577,1.96145,0.8251652,0.2280621,0.626354,0.749074956537667,0.885536593160431,0.241057646365118,0.0762612938241275,0.250785912159722,0.546902659205898,0.250785912159722,0.119460389709112,0,9104.2113899847,0.000149654,36469502.4741323,1e-04,0,0.059006929397583,140.063282012939,"4_106_11",4,106,11,2006,TRUE,TRUE,2,0.0305922485941967,1,FALSE
"117",1.2083875,0.508201,0.1917441,2.9270375,0.961822,0.01878492,2.2738,0.3938364,0.3264868,2.34548,0.5098201,0.0973986,0.503242775,0.6965647,0.1402446,1.585955,0.8088734,0.2968314,2.3515725,0.33757026,0.0079245,0.59171725,0.4153978,0.2701452,1.464575,0.8093634,0.0554964,1.472155,0.32427103,0.3120468,2.7282125,0.6775114,0.1635867,2.05675,0.8399863,0.2756685,2.6978025,0.8092535,0.1263744,1.6173225,0.8042401,0.6998975,1.41968,0.8383371,0.058158,2.5225675,0.9036037,0.2140881,0.6325379,0.756234876352688,0.89140840114191,0.142048268229616,0.0751653960119543,0.244268753529691,0.581483060729331,0.244268753529691,0.118605476572095,0,4233.787967188,1.60928e-05,36469502.4741323,1e-04,0,0.0622789859771729,140.209495067596,"4_106_13",4,106,13,2008,TRUE,TRUE,1,0.0306392763796889,2,FALSE
"118",1.50124,0.4978914,0.2011704,2.8847425,0.9576696,0.00833697,2.6090325,0.6150546,0.3110521,2.76959,0.5354282,0.1124889,0.5397065,0.5860179,0.1724148,1.8136025,0.9117433,0.1250538,2.3510325,0.32949163,0.0493707,0.70892675,0.4406069,0.1575708,1.40844,0.535382,0.0496128,1.64077,0.4323623,0.3654905,2.9895725,0.8155633,0.2173935,2.001995,0.9537097,0.286731,2.895615,0.8126555,0.1670541,1.5620375,0.970362,0.7621865,2.1957225,0.623834,0.0557052,2.249025,0.6269973,0.2514651,0.630839,0.753632078608401,0.876162705813299,0.222967206068892,0.0755656190901659,0.260852816092215,0.553382363932133,0.260852816092215,0.0720497001906626,0,11916.3852362757,0.000226772,36469502.4741323,1e-04,0,0.0592889785766602,140.275171041489,"4_106_14",4,106,14,2009,TRUE,TRUE,1,0.0139872413237306,3,FALSE
"119",0.9613175,0.499451,0.1595817,2.9315275,0.939471,0.02847279,2.5941175,0.611864,0.3150049,2.589165,0.5379328,0.15501,0.5131303,0.6335192,0.1616364,1.58366,0.7893854,0.1921581,2.4948375,0.34366096,0.0747276,0.68668875,0.3969773,0.1880163,1.56652,0.7926061,0.0817758,1.384465,0.3622258,0.385944,2.78439,0.7848613,0.0750552,2.48832,0.7297048,0.229827,1.1353675,0.8943518,0.1158768,2.66378,0.8133177,0.743357,1.6283925,0.9136382,0.0397395,2.818255,0.8051228,0.2313669,0.6286115,0.761422070589159,0.863924260993864,0.256368531503143,0.0743613554794642,0.273438808705105,0.541357951351445,0.273438808705105,0.0609074690564276,0,8420.76832575605,0.000130912,36469502.4741323,1e-04,0,0.0595288276672363,140.482069015503,"4_106_17",4,106,17,2012,TRUE,TRUE,3,0.0100076652955196,3,FALSE
"120",1.3453125,0.5043944,0.1826073,2.94705,0.9877206,0.01408152,2.811315,0.5742425,0.3260179,2.521705,0.4926792,0.1057824,0.5418155,0.5677087,0.1673403,1.8150575,0.898038,0.1426482,2.46595,0.303637571,0.1164549,0.58571425,0.3261086,0.2463501,1.2333325,0.7477858,0.0837915,1.80245,0.3784126,0.4521315,2.94465,0.8025202,0.0436749,2.1505775,0.8192978,0.2909712,2.1059325,0.8682278,0.1625808,2.3853425,0.7882017,0.7623705,1.9859975,0.9969501,0.0352539,1.9221575,0.8726539,0.2227488,0.63041,0.744180393792618,0.878553433039033,0.221757399754141,0.0770014809826191,0.258322612299471,0.553812992533845,0.258322612299471,0.113947283209507,0,8983.50940820064,0.000146344,36469502.4741323,1e-04,0,0.058941125869751,140.546639919281,"4_106_18",4,106,18,2013,TRUE,TRUE,4,0.028685037716272,1,FALSE
"121",2.764685,0.6719772,0.2427573,2.52295,0.7872301,0.1450068,1.0094075,0.4638868,0.1605565,1.2879825,0.6828832,0.0505638,0.891,0.4322209,0.2038254,0.8659825,0.5875145,0.1797267,1.436455,0.8703208,0.1257204,0.90489,0.5214723,0.2455383,2.58136,0.7941811,0.02589084,2.524335,0.36254206,0.438565,1.91371,0.6405955,0.1995084,0.74119525,0.4554035,0.1454928,2.2256275,0.871704,0.0519756,0.9333825,0.7713457,0.615863,2.292095,0.89178,0.2376696,2.60803,0.9755273,0.2303487,0.6236324,0.803243086351185,0.815052100291673,0.0768813859270403,0.0666470764339687,0.313347717712957,0.61758053691831,0.313347717712957,0.0433305257687392,0,13864.9017603389,0.000280206,36469502.4741323,1e-04,0,0.0583300590515137,120.135084867477,"5_91_18",5,91,18,1728,TRUE,TRUE,1,0.00895429139652986,3,FALSE
"122",2.6643475,0.9025173,0.0515121,2.513575,0.9292286,0.0600357,0.720208,0.5004177,0.1685656,1.0184425,0.6077403,0.0582681,0.6845,0.4898617,0.1920066,0.844805,0.589478,0.1722957,1.6127,0.4579221,0.02909457,1.15957,0.306572804,0.2818965,2.8077075,0.9067782,0.034608,2.879645,0.3760431,0.4996385,1.5285175,0.5455026,0.1079118,0.53310575,0.4120623,0.1280847,2.556085,0.9389754,0.0369507,0.7446585,0.734427,0.6446725,2.562105,0.396201,0.242751,2.996325,0.9340957,0.2238309,0.6220433,0.794579626209473,0.848059402604815,0.104787857341998,0.0680985492655041,0.284013346266674,0.608173970625795,0.284013346266674,0.0525761303309753,0,4081.59042598797,1.19191e-05,36469502.4741323,1e-04,0,0.060905933380127,122.500128030777,"5_93_13",5,93,13,1761,TRUE,TRUE,2,0.0100322400034008,3,FALSE
"123",2.8600975,0.7573009,0.197046,2.310745,0.8263748,0.1608741,0.9979975,0.4722609,0.1677553,0.9681225,0.644477,0.0541092,0.846065,0.4923684,0.162141,0.9767675,0.5883279,0.1671312,1.455555,0.9120597,0.0568602,0.881765,0.5086217,0.2449425,2.5759325,0.9463947,0.0950439,2.83561,0.611682,0.4015905,1.4307875,0.6537954,0.1874448,0.5181534,0.5121777,0.0731439,2.9152325,0.8865475,0.0595284,0.8491225,0.8272841,0.6165135,2.7160375,0.6495205,0.2411223,2.88487,0.9216539,0.2126382,0.6202745,0.791459143408059,0.812921730803458,0.12771982673789,0.0686138326612678,0.315147238238853,0.60033387113602,0.315147238238853,0.0475220563042959,0,5189.87164682653,4.23114e-05,36469502.4741323,1e-04,0,0.0592060089111328,123.969539880753,"5_94_15",5,94,15,1782,TRUE,TRUE,4,0.00866401002729834,4,FALSE
"124",2.735415,0.9340691,0.0824481,2.545145,0.9196309,0.0521478,0.72426225,0.4980566,0.1667989,1.086465,0.6178868,0.0570225,0.69089025,0.4742272,0.2008815,0.8258575,0.5876454,0.1753479,1.6054975,0.4632141,0.0459771,1.1389325,0.32638601,0.2753211,2.780025,0.9029205,0.0403605,2.869655,0.306082664,0.408097,1.823305,0.5956499,0.1421022,0.5895735,0.4924545,0.0784671,2.78627,0.8533619,0.0462519,0.8519075,0.4747669,0.5837975,2.4077825,0.3850241,0.2355981,2.5853625,0.9602687,0.2184648,0.6245264,0.796168848396023,0.845491913396452,0.0902873660460102,0.0678346176662566,0.286402919766629,0.613079733093802,0.286402919766629,0.0514123939923027,0,10795.6436326046,0.000196038,36469502.4741323,1e-04,0,0.0676491260528564,124.107955932617,"5_94_17",5,94,17,1784,TRUE,TRUE,3,0.010010984253795,3,FALSE
"125",2.5824825,0.6821713,0.2293938,2.5888475,0.7862214,0.1313634,1.0582025,0.4676717,0.1715776,0.8151275,0.5853522,0.0635559,0.693376,0.5359742,0.1757706,0.8577775,0.5995965,0.156855,1.8079575,0.4653246,0.0308742,1.339725,0.301865549,0.2812872,2.7298275,0.8760244,0.02536269,2.833695,0.36480355,0.5100025,1.361865,0.4853964,0.0508896,0.621302,0.3849345,0.01289778,2.9012275,0.9277418,0.001036188,0.9262675,0.8376182,0.537139,2.3075725,0.4351259,0.2535915,2.72642,0.9574078,0.2405529,0.6242729,0.790908774395655,0.83584046042653,0.144421105426381,0.0687043138392102,0.295212604695082,0.594558891120983,0.295212604695082,0.0504058932609783,0,4716.81104287183,2.93387e-05,36469502.4741323,1e-04,0,0.0602109432220459,129.789417982101,"5_99_2",5,99,2,1864,TRUE,TRUE,3,0.00895193626040044,3,FALSE
"126",2.735415,0.9340691,0.0824481,2.545145,0.9196309,0.0836982,0.65095525,0.532855,0.1738264,1.0765575,0.5620394,0.0570225,0.69089025,0.4742272,0.2008815,0.8258575,0.5876454,0.1753479,1.6054975,0.4632141,0.0459771,1.1389325,0.32638601,0.2753211,2.780025,0.9029205,0.0403605,2.869655,0.306082664,0.408097,1.823305,0.5956499,0.1421022,0.5895735,0.4924545,0.0784671,2.78627,0.8533619,0.0462519,0.8519075,0.4747669,0.5837975,2.4077825,0.3850241,0.2355981,2.5853625,0.9602687,0.2184648,0.6245264,0.794844788904324,0.841395109705641,0.100313324952134,0.0680545832618901,0.290175085371117,0.609691991894892,0.290175085371117,0.0534195941210005,0,10795.6436326046,0.000196038,36469502.4741323,1e-04,0,0.0679428577423096,132.600947856903,"5_101_4",5,101,4,1904,TRUE,TRUE,5,0.0102856457256397,3,FALSE
"127",2.5635925,0.992811,0.0743412,2.76649,0.9693806,0.0422478,0.62690975,0.5172079,0.1667989,1.086465,0.6178868,0.0570225,0.69089025,0.4742272,0.2008815,0.8258575,0.5876454,0.1753479,1.6054975,0.4632141,0.0459771,1.1389325,0.32638601,0.2753211,2.780025,0.9029205,0.0403605,2.869655,0.306082664,0.408097,1.823305,0.5956499,0.1421022,0.5895735,0.4924545,0.0784671,2.78627,0.8533619,0.0462519,0.8519075,0.4747669,0.5837975,2.4077825,0.3850241,0.2275311,2.5927625,0.9697614,0.2326527,0.6229142,0.795209294096284,0.848415442281338,0.100865299833932,0.0679940991116283,0.283680389409332,0.609504934384795,0.283680389409332,0.0541648725987219,0,12793.0244030698,0.000250812,36469502.4741323,1e-04,0,0.0594937801361084,134.699048042297,"5_102_15",5,102,15,1934,TRUE,TRUE,3,0.0104459802482467,3,FALSE
"128",2.41626,0.9882841,0.1123239,2.8849375,0.9506542,0.002064618,0.71271875,0.4637251,0.1578973,1.18869,0.7134354,0.0502287,0.93608,0.4054067,0.1316076,1.0722675,0.6404954,0.1595256,1.5511975,0.5478147,0.1224084,0.73758125,0.6567158,0.2356086,2.83268,0.9463947,0.0950439,2.83561,0.611682,0.4015905,1.4307875,0.6537954,0.1874448,0.5181534,0.5121777,0.0731439,2.9152325,0.8865475,0.0595284,0.8491225,0.8272841,0.6165135,2.2922575,0.5329579,0.2387484,2.52047,0.9560883,0.2410752,0.6225584,0.795421652257854,0.838644146028697,0.055659396862457,0.0679588366544586,0.292680775465891,0.624639117599235,0.292680775465891,0.0444855499420282,0,12873.6868754887,0.000253024,36469502.4741323,1e-04,0,0.0757300853729248,136.693328857422,"5_104_5",5,104,5,1962,TRUE,TRUE,1,0.0094611307719364,3,FALSE
"129",2.65193,0.8272106,0.084891,2.7077225,0.8517372,0.0305256,1.13122,0.4560916,0.1463833,1.3013025,0.7731993,0.0651054,0.852485,0.4947813,0.1687665,0.7748775,0.5931579,0.1967481,1.443055,0.4646876,0.0776337,1.0749025,0.392449,0.2619786,2.8047475,0.8029969,0.00393582,2.64771,0.32214492,0.3778125,1.95153,0.6060995,0.1476804,0.5741665,0.5204825,0.0562119,2.8438175,0.8963447,0.0613263,1.049695,0.4783586,0.7450565,2.9489225,0.4854867,0.2425662,2.700525,0.9479718,0.2229867,0.6242354,0.804732657225927,0.84308453823829,0.0176917344095791,0.0663943174560156,0.288625503494843,0.637072334439988,0.288625503494843,0.0541472924887077,0,5965.35817698302,6.35775e-05,36469502.4741323,1e-04,0,0.0599560737609863,137.438416957855,"5_104_16",5,104,16,1973,TRUE,TRUE,5,0.0116792416095765,3,FALSE
"130",2.67394,0.9593762,0.0501072,2.676155,0.9696907,0.0748941,0.572184,0.5539425,0.1724758,1.0624875,0.552735,0.0606903,0.507519825,0.5150736,0.2635251,0.60822725,0.543439,0.1920939,1.625685,0.4096067,0.0002508318,1.039075,0.3791364,0.2782284,2.87087,0.9401969,0.0645753,2.9425575,0.4058064,0.494951,1.392565,0.528998,0.0927042,0.63633,0.4859018,0.0747981,2.70929,0.8350044,0.0381204,0.8955575,0.4175363,0.594378,2.5776525,0.35003369,0.2191965,2.6546575,0.9845265,0.2284509,0.6226703,0.783199215305605,0.844882853123311,0.10721189224606,0.0699594726845111,0.286966854891453,0.607350012710925,0.286966854891453,0.0530558786379113,0,12966.492477797,0.000255569,36469502.4741323,1e-04,0,0.0632050037384033,139.237514972687,"5_106_3",5,106,3,1998,TRUE,TRUE,4,0.0101011996914131,3,FALSE
