"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","sms_sends","email_campaign_delivery","email_flow_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"1498",2022-09-18,782086,0,-144193.175062885,0,-3285.12503284915,3971.17499724201,0,15413.0994835143,0,352566.635521418,52208.2696102857,50266.8962777378,9476.68935290542,80619.9775496183,0,0,5.14598070066234e-35,2.45800205658601e-32,0,20.6047571819501,0,0,165662.700764705,27815.4712077504,0,0,0,610543.219426625,"5_104_5",NA,NA
"1499",2022-09-25,508056,0,-211546.271322819,0,-2239.8579769426,5455.72639808015,0,0,0,338037.441453327,61709.8707515083,42902.0101899822,9605.23498268339,66707.1526086997,0,0,4.10052993271607e-36,1.38394034441531e-33,0,3.65481900057361,0,0,133973.799914442,39572.1330445723,0,0,0,484180.894862533,"5_104_5",NA,NA
"1500",2022-10-02,638213,0,-181556.765138168,0,-1194.59092103606,3637.15093205343,0,0,0,362619.894089668,85611.2079715085,40596.0261816323,13280.864135475,48281.958721154,0,0,3.26747158747336e-37,7.79206376889923e-35,0,26.4491705941303,0,0,214664.166245324,35452.0943119264,0,0,0,621418.455700132,"5_104_5",NA,NA
"1501",2022-10-09,771555,0,-80389.2779291729,-25497.9727561299,-1493.23865129507,1818.57546602672,0,0,0,366941.825602594,94323.7836548482,37528.8641056309,5452.13487598217,53583.616394702,0,0,2.60365629568127e-38,4.38720195011322e-36,0,10.2234322818937,0,0,209331.343609111,29666.9940071986,0,0,0,691276.871811777,"5_104_5",NA,NA
"1502",2022-10-16,654155,0,-2057.83629176679,0,-2239.8579769426,222.68271012572,-21302.1009500121,0,0,354095.649910201,105548.156536401,42357.264951157,6072.69925217447,102844.319633021,0,0,2.07470085800585e-39,2.47014674442228e-37,0,40.9893843396623,0,0,175108.453968392,36839.641188781,0,0,0,797530.062315871,"5_104_5",NA,NA
"1503",2022-10-23,1069448,0,-16818.1491215876,0,-1194.59092103606,0,-18517.5125905334,0,53016.2372848092,329663.736909394,93277.0092896044,33182.0179583034,17288.9958914746,109080.356836993,0,0,1.65320732131579e-40,1.3907782245635e-38,0,11.2327763680959,0,0,162661.298443781,59561.365435833,0,0,0,821211.998193404,"5_104_5",NA,NA
"1504",2022-10-30,807437,0,-89400.8829487808,0,-1493.23865129507,0,-11695.2711098106,0,35344.1581898728,322705.392451167,118091.349195781,31230.7216773299,17374.7185501765,96457.655479904,0,0,1.31734386511947e-41,7.83056340392597e-40,0,18.2409693993057,0,0,246016.372639409,73071.4724060719,0,0,0,837720.688849224,"5_104_5",NA,NA
"1505",2022-11-06,1713793,0,-101468.825511936,455577.979116388,-2239.8579769426,0,-4873.02962908773,0,88360.395474682,391707.234511173,161053.837985349,40832.8583213108,6443.13103176107,115353.760417238,0,0,1.04971399327382e-42,4.40887857890855e-41,0,576.524819355622,0,0,252168.704134742,237775.497637709,0,0,0,1641268.21033174,"5_104_5",NA,NA
"1506",2022-11-13,731188,0,29720.9909698087,0,-1194.59092103606,0,-139.229417973935,0,17672.0790949364,398572.058546346,143400.429184462,42086.2921650795,8413.28097879387,71979.5070003472,0,0,8.36455459239519e-44,2.48235143767727e-42,0,41.2454300088549,0,0,189803.134022262,93881.4862890722,0,0,0,994236.683342107,"5_104_5",NA,NA
"1507",2022-11-20,2793394,0,252898.33572829,627629.826894507,-213.319807327867,0,0,0,229737.028234173,457694.932706465,230793.047578826,82145.7662530775,84994.5378452017,120626.41686063,0,0,6.66522252513297e-45,1.39764988984203e-43,0,2037.86285534109,0,0,269444.091754279,314468.668178835,0,0,0,2672257.1950823,"5_104_5",NA,NA
"1508",2022-11-27,2009951,0,411891.200199966,0,0,0,0,15413.0994835143,176720.790949364,421580.167682881,211406.91593663,93915.4387525617,65254.5153460679,67614.7481587911,0,0,5.31112455765786e-46,7.8692532609454e-45,0,2082.20241751892,0,0,216672.123979449,306834.34662973,0,0,0,1989385.54953647,"5_104_5",NA,NA
"1509",2022-12-04,1584944,0,382236.377762586,0,-1727.89043935572,0,0,15413.0994835143,88360.395474682,338336.300448371,158322.894377589,68416.1943359773,48384.0954421662,96421.2316732413,0,0,4.2321233778153e-47,4.43066230927825e-46,0,769.105157138411,0,0,163261.710653679,158948.364303695,0,0,0,1517141.87867328,"5_104_5",NA,NA
"1510",2022-12-11,1697501,0,182751.717880934,0,-3285.12503284915,0,0,15413.0994835143,70688.3163797456,349391.263180035,197149.173662104,71190.3542587136,84280.2269625564,70468.3169631595,0,0,3.37233067886272e-48,2.49461643283044e-47,0,1540.1902799228,0,0,162292.310473238,138901.937366936,0,0,0,1340781.78185801,"5_104_5",NA,NA
"1511",2022-12-18,581919,0,-46015.9059811816,0,-2239.8579769426,0,0,15413.0994835143,0,299328.272765973,90301.7219982882,47355.9431003493,66728.7464458778,29460.0427853772,0,0,2.6872123500023e-49,1.4045555071791e-48,0,62.0082367160148,0,0,136959.941296131,89188.228545324,0,0,0,726542.240699427,"5_104_5",NA,NA
"1512",2022-12-25,863564,0,-169155.525373089,190950.402427449,-1194.59092103606,0,0,0,212064.949139237,302711.086325292,69323.5370938434,33827.6901049505,63247.803868332,24842.6702605756,0,0,2.14128177265229e-50,7.90813427982112e-50,0,29.9336176314696,0,0,205117.878377628,66646.2018107678,0,0,0,998412.036731583,"5_104_5",NA,NA
"1513",2023-01-01,700012,0,-162365.395843033,104325.787632678,-213.319807327867,0,0,0,247409.10732911,299733.45387091,81804.2335530742,21995.9221189359,113360.923308122,49576.1372891986,0,0,1.70626174365751e-51,4.45255367039811e-51,0,26.3184091628455,0,0,114556.365794068,183397.281819227,0,0,0,1053606.81547412,"5_104_5",NA,NA
"1514",2023-01-08,590586,0,-102402.074436973,0,0,0,0,0,35344.1581898728,263686.485840248,63696.6225436345,25756.8131348722,72586.7503966421,45400.4845004994,0,0,1.3596198197975e-52,2.50694202782608e-52,0,680.008034928873,0,0,152628.684614282,93227.9783463496,0,0,0,650605.911164357,"5_104_5",NA,NA
"1515",2023-01-15,828218,0,-74032.5827203069,91043.5852322535,-2261.18995767539,0,0,0,0,273216.379471946,56311.5103894672,20586.114715591,46600.2014842287,89960.6906265127,0,0,1.08340121980561e-53,1.41149524432769e-53,0,24.2515554490243,0,0,177198.418210776,85039.2045375914,0,0,0,763686.583545832,"5_104_5",NA,NA
"1516",2023-01-22,777044,0,-97772.0148431271,0,-3135.80116771964,0,0,15413.0994835143,0,282573.486849498,62827.9651327251,23948.7193048461,42837.1483580141,81691.8456156833,0,0,8.63298832500906e-55,7.94720740506053e-55,0,24.258255314131,0,0,167758.253397588,58990.5263313347,0,0,0,635157.486717671,"5_104_5",NA,NA
"1517",2023-01-29,609811,0,-138502.3546868,0,-2090.5341118131,0,0,0,0,278269.435185474,65737.8661589966,14942.081135271,53086.4861154955,54732.8354894195,0,0,6.87912160862394e-56,4.47455319405852e-56,0,12.0309973532904,0,0,141568.436608711,34069.0207994509,0,0,0,501825.303691559,"5_104_5",NA,NA
"1518",2023-02-05,593941,0,-160372.455765871,0,-1045.26705590655,0,0,0,0,281035.051028008,75370.4450609084,11034.7593291749,70372.5263936669,86275.2539130319,0,0,5.48156818064353e-57,2.51932852208063e-57,0,8.24153038259995,0,0,165727.910832425,33717.2724711457,0,0,0,562123.737736966,"5_104_5",NA,NA
"1519",2023-02-12,561566,0,-157930.502691548,0,-127.99188439672,0,0,0,0,287038.728423058,54480.2377766309,8483.12884026293,104422.388828248,70147.7399726548,0,0,4.36793989531669e-58,1.41846926986962e-58,0,3.18963505892329,0,0,191596.997383759,52529.6331491325,0,0,0,610643.549432861,"5_104_5",NA,NA
"1520",2023-02-19,619856,0,-141834.575451211,-12171.2566105746,0,0,0,15413.0994835143,0,293432.26797549,34786.7777550107,12125.107611626,98959.5460597077,74427.8707376041,0,0,3.48055488873977e-59,7.98647358583768e-60,0,7.00105954475317,0,0,136177.486165015,20367.26317468,0,0,0,531690.587960406,"5_104_5",NA,NA
"1521",2023-02-26,510636,0,-115681.52641388,0,0,0,0,0,0,295868.799044822,37284.9473500482,13687.9378919916,125652.033542701,72435.5880294334,0,0,2.77344986970155e-60,4.49666141467738e-61,0,6.0174975617365,0,0,143674.371758577,19672.6387425113,0,0,0,592600.807443767,"5_104_5",NA,NA
"1522",2023-03-05,676609,0,-78351.1961146795,0,-1173.25894030327,0,0,0,0,289419.220959587,68724.5439235126,12478.8958237874,127191.665432834,42031.1897390653,0,0,2.20999938964694e-61,2.53177621648987e-62,0,0.00579738212503582,0,0,161790.29832669,17955.6415566707,0,0,0,640067.006504547,"5_104_5",NA,NA
"1523",2023-03-12,882591,0,-40284.6404740312,0,-3434.44889797866,0,0,0,0,282854.894159805,72688.1483833086,9909.34121147093,124643.272833953,102845.417143261,0,0,1.7610187786684e-62,1.42547775321964e-63,0,4.9807330608648,0,0,248318.889795615,9453.89306014218,0,0,0,806999.747948606,"5_104_5",NA,NA
"1524",2023-03-19,773232,0,-21203.1330303096,0,-2389.18184207211,0,0,15413.0994835143,53016.2372848092,284619.573493775,72298.0782365681,8774.03102861458,100369.925355486,102025.534117103,0,0,1.40325248656207e-63,8.0259337760164e-65,0,30.6366390694429,0,0,155174.380544597,2731.52901248438,0,0,0,770860.710323639,"5_104_5",NA,NA
"1525",2023-03-26,521967,0,-27001.337329261,0,-1343.91478616556,0,0,0,17672.0790949364,259183.399170277,50529.9637167211,8873.42612704592,57229.8509483565,45345.7310474681,0,0,1.11816953055526e-64,4.51887886931307e-66,0,284.91228948649,0,0,130891.378437319,6695.83468030185,0,0,0,548361.323396486,"5_104_5",NA,NA
"1526",2023-04-02,620251,0,-38258.5009566845,0,-319.9797109918,3934.06121222106,0,0,0,275808.959840708,61420.356286522,12059.3445458259,64048.4911888048,84206.8230885489,0,0,8.91003658311966e-66,2.54428541343629e-67,0,335.594979891292,0,0,161376.965958182,33384.7662843232,0,0,0,657996.882717351,"5_104_5",NA,NA
"1527",2023-04-09,712058,0,-30810.7708356794,0,0,5455.72639808015,0,15413.0994835143,0,307370.944888304,58992.6659551742,13749.9992801778,123159.455588458,69203.5310322404,0,0,7.0998851017795e-67,1.43252086462958e-68,0,2659.42305698251,0,0,133522.477137728,34778.4700262542,0,0,0,733495.022011234,"5_104_5",NA,NA
"1528",2023-04-16,764583,0,-4983.15219840293,0,0,3637.15093205343,0,0,0,293470.803940625,87633.8302508673,16286.3255985307,144824.766920309,73637.8316918875,0,0,5.6574816487253e-68,8.06558893417345e-70,0,6122.08414814863,0,0,198576.765870264,29549.7059178434,0,0,0,848756.113072125,"5_104_5",NA,NA
"1529",2023-04-23,790696,0,15265.02443201,0,0,1818.57546602672,0,0,0,288031.171066265,106693.168321605,23808.7110025654,147255.421392978,68690.4740689428,0,0,4.50811501127551e-69,4.54120609767753e-71,0,8700.59933745392,0,0,197288.394461456,34906.2142871843,0,0,0,892457.753836486,"5_104_5",NA,NA
"1530",2023-04-30,885338,0,15134.8968357265,0,0,222.68271012572,0,0,0,317850.676702575,124073.67183716,24078.9590154448,146798.991720981,52914.4879337521,0,0,3.59225220986208e-70,2.55685641679642e-72,0,6601.32893383207,0,0,170421.607332874,9914.79876579568,0,0,0,868012.101788268,"5_104_5",NA,NA
"1531",2023-05-07,1354394,0,12812.5164141204,0,0,0,0,15413.0994835143,0,343671.371952285,152655.88399863,31592.1948185054,148251.438387175,56089.6338715768,0,0,2.86245490786799e-71,1.43959877519244e-73,0,11994.6637433107,0,0,217661.973515085,21639.6073828261,0,0,0,1011782.38356703,"5_104_5",NA,NA
"1532",2023-05-14,946631,0,41522.049845055,0,0,0,0,0,35344.1581898728,347569.335061236,132667.514963136,32464.627472864,111793.814951408,76878.1805991637,0,0,2.28092227964477e-72,8.10544002362177e-75,0,7148.68659707097,0,0,195449.392462524,64993.7144896579,0,0,0,1045831.47463199,"5_104_5",NA,NA
"1533",2023-05-21,952822,0,108379.357431823,0,0,0,0,0,106032.474569618,317177.652597235,127018.130134875,32866.1148050657,62147.354708546,73127.2885790321,0,0,1.81753306627803e-73,4.56364364214933e-76,0,5788.29534472277,0,0,252056.204597205,41012.2650775273,0,0,0,1125605.13784565,"5_104_5",NA,NA
"1534",2022-01-02,654913,0,-145457.284203639,0,0,0,0,0,35558.6672087034,403639.221496814,118318.985940303,41116.6576841788,3651.31299067929,22780.3926420868,0,0,156881.115163597,0,0,132.511437474922,0,0,76919.0028191134,8300.27598592587,0,0,0,721840.859165237,"5_104_7",6,FALSE
"1535",2022-01-09,1098519,0,-89022.4867262614,0,-8891.61733676074,0,0,0,71117.3344174067,443279.489134857,119258.443580039,37404.9960583548,10030.4948037752,53615.8117027856,0,0,86027.2871428285,0,0,1157.02846849723,0,0,225244.762190344,8034.58038039502,0,0,0,957256.12381626,"5_104_7",6,FALSE
"1536",2022-01-16,963182,0,-71491.9638671168,86820.66946164,-7729.31441692273,0,0,0,177793.336043517,505594.962264365,154600.43219938,38158.3339803311,16416.7827000581,72303.3646750104,0,0,11109.1190860235,0,0,561.699284364308,0,0,91082.5756903026,12339.9443774504,0,0,0,1087559.9414784,"5_104_7",6,FALSE
"1537",2022-01-23,557152,0,-100199.205670279,0,-4881.67226331962,0,0,0,0,427009.046646799,133262.192013586,41866.4582069578,26810.3616679588,56629.9611920456,0,0,793.300789479776,0,0,136.498687529589,0,0,92104.8681339177,12966.7119444578,0,0,0,686498.521349134,"5_104_7",6,FALSE
"1538",2022-01-30,594670,0,-137587.593506948,0,-2034.03010971651,0,0,0,0,418787.72491816,125321.026990593,40711.6692230359,27791.5111984484,27353.8238222635,0,0,53.3648375689152,15349.9623284893,0,270.84493310644,0,0,27815.9787370458,29204.2631613667,0,0,0,573038.546533415,"5_104_7",6,FALSE
"1539",2022-02-06,893466,0,-153872.169919396,0,-58.1151459919002,9805.56473235787,0,0,0,468083.722999879,152670.484139084,39588.0530660601,19143.7947527113,81451.7968907781,0,0,3.5749504216685,20852.5516605852,0,650.598036222004,0,0,203379.42809452,16588.2032143301,0,0,0,858287.487471561,"5_104_7",6,FALSE
"1540",2022-02-13,836533,0,-148477.230968644,0,0,10559.8389425392,0,0,17779.3336043517,504745.947772507,150760.623232018,41938.984789918,14634.3726086276,91378.1930777396,0,0,0.239421879297487,21581.2421366098,0,53.9999566433894,0,0,200170.748836299,5720.39715931076,0,0,0,910846.6905698,"5_104_7",6,FALSE
"1541",2022-02-20,726653,0,-131493.790244302,-11606.7117131185,0,6863.89531265051,0,0,0,463411.76573279,137640.513205517,43330.9207353521,37947.3247291754,61720.69769783,0,0,0.0160342828854676,21720.5687403785,0,119.56880268572,0,0,110438.652922684,8487.34827912327,0,0,0,748580.770235049,"5_104_7",6,FALSE
"1542",2022-02-27,884322,0,-104601.195646939,0,0,3167.95168276177,0,0,0,482052.059970959,112365.249350305,48152.2757688671,44605.314467678,76082.3212375984,0,0,0.00107382795184019,11990.7091318713,0,135.672142063991,0,0,120133.048378022,7471.46316582657,0,0,0,801554.870722842,"5_104_7",6,FALSE
"1543",2022-03-06,854156,0,-67720.8489373264,0,0,226.282263054412,0,20331.1071978316,0,499166.489646585,136473.261444096,53610.3408082596,45316.1834430701,49928.4882517614,0,0,7.1915057371587e-05,1169.72411776372,0,91.4829126261936,0,0,81871.9740663404,9186.19845632633,0,0,0,829650.683742303,"5_104_7",6,FALSE
"1544",2022-03-13,1041636,0,-33346.5424353607,0,-7554.96897894703,0,0,0,0,473449.01460226,176480.029141045,56054.3117551993,84963.8034731029,110760.279109036,0,0,4.81620490405423e-06,71.3293389277584,0,101.129283203019,0,0,216371.686886506,9826.37472238058,0,0,0,1087176.44690217,"5_104_7",6,FALSE
"1545",2022-03-20,1023846,0,-19704.5481672352,0,-8136.12043886603,0,0,20331.1071978316,17779.3336043517,448313.682428899,191297.687247658,44758.0155489858,115574.51659867,88734.1104951817,0,0,3.22544826033764e-07,4.19017880224634,0,290.535457479842,0,0,211954.380718834,16655.4960026469,0,0,0,1127852.38687356,"5_104_7",6,FALSE
"1546",2022-03-27,984190,0,-28060.8938706596,0,-5288.47828526292,0,0,0,0,421627.56677183,174295.708727524,48800.388039544,92991.0648809104,129896.236934839,0,0,2.16010669959161e-08,0.245597996000057,0,249.2937751356,0,0,126143.492517244,35631.2144991495,0,0,0,996285.839588271,"5_104_7",6,FALSE
"1547",2022-04-03,1024756,0,-36905.2923094173,0,-2440.83613165981,0,0,20331.1071978316,17779.3336043517,428639.765716915,136600.555492618,51538.0787441983,82796.4358213886,92869.1274636086,0,0,1.44663952945389e-09,0.0143932887151681,0,355.512512918434,0,0,181811.700309708,46461.4812231078,0,0,0,1019836.98403886,"5_104_7",6,FALSE
"1548",2022-04-10,1010760,0,-25761.9991101539,0,-174.345437975701,0,0,0,0,455475.49798594,145662.280606439,42850.398343544,115558.240555617,118425.977708107,0,0,9.68825256906977e-11,0.000843513255681159,0,8398.40015031826,0,0,220853.571098449,14133.6683505224,0,0,0,1095421.69109432,"5_104_7",6,FALSE
"1549",2022-04-17,1048608,0,-179.70038689403,0,0,0,-11354.5400661371,20331.1071978316,0,447207.485859142,141936.871662302,50558.8443890812,125364.270971319,105769.414409837,0,0,6.48829483302726e-12,4.94337538544021e-05,0,783.741061914927,0,0,208761.659077385,7829.15481165431,0,0,0,1097008.30903687,"5_104_7",6,FALSE
"1550",2022-04-24,962334,0,15883.734875236,0,0,0,-21587.6440763595,0,0,423229.087896367,161982.309769881,49953.4577736782,113281.613187646,60229.9681654552,0,0,4.3452593272277e-13,2.89704511347887e-06,0,1218.53433338001,0,0,96908.4966721982,11898.1225589827,0,0,0,912997.681159362,"5_104_7",6,FALSE
"1551",2022-05-01,1008991,0,13238.2849477728,0,0,0,-14718.8482338815,0,35558.6672087034,427557.145632228,199058.229610915,56479.1785338667,112199.208235584,81496.8854578429,0,0,2.91005250327841e-14,1.69780154694432e-07,0,1304.24186914092,0,0,132410.210175895,8562.27411047561,0,0,0,1053145.47754871,"5_104_7",6,FALSE
"1552",2022-05-08,1075978,0,14202.573685268,0,0,0,-7850.05239140345,0,0,447536.179719336,206217.426109216,70021.5549828065,96389.5398667836,86256.0797359759,0,0,1.94888381431537e-15,9.94989715256223e-09,0,1656.20290997975,0,0,124063.755427063,8099.70816941008,0,0,0,1046592.96821445,"5_104_7",6,FALSE
"1553",2022-05-15,1285122,0,48768.8117211329,0,0,0,-1401.79506989347,0,0,476271.25800068,216765.510150364,46996.894647396,79978.6782943457,104013.180475158,0,0,1.30518199153503e-16,5.8310968984696e-10,0,9072.39400742377,0,0,156292.516176175,8568.66437163417,0,0,0,1145326.11277442,"5_104_7",6,FALSE
"1554",2022-05-22,1475683,0,116435.149603308,0,0,0,0,0,53338.0008130551,497923.959872074,243670.359441518,53784.9529490276,74966.6048723428,85456.0256068873,0,0,8.7409009121756e-18,3.41729070340946e-11,0,2142.00999277746,0,0,230283.530136263,15814.1799166207,0,0,0,1373814.77320387,"5_104_7",6,FALSE
"1555",2022-05-29,1485880,0,179825.927216299,-101727.434068131,0,0,0,0,71117.3344174067,481938.325136845,261819.277845556,67304.3843932238,67204.3294050079,86511.4418062482,0,0,5.85384637943203e-19,2.00268936615912e-12,0,16081.1577717905,0,0,159241.07123427,13590.7974078799,0,0,0,1302906.6125664,"5_104_7",6,FALSE
"1556",2022-06-05,1260758,0,199747.89397021,0,0,0,0,20331.1071978316,0,454770.272276187,231445.065390068,64828.9042110422,50255.1389605564,111007.928098565,0,0,3.92036447710518e-20,1.1736679859648e-13,0,13596.160034559,0,0,156023.753937891,25750.8810506698,0,0,0,1327757.10512758,"5_104_7",6,FALSE
"1557",2022-06-12,1785492,0,172727.163862259,0,-4707.32682534392,0,0,0,0,485243.255200124,251881.265048814,68835.2006929253,43917.3622109235,84072.1176108109,0,0,2.62549726063009e-21,6.87823366197085e-15,0,416385.033250905,0,0,242482.712298012,16576.2855442402,0,0,0,1777413.06889367,"5_104_7",6,FALSE
"1558",2022-06-19,1324483,0,130035.475520034,0,-8949.73248275264,4148.50815599756,-7709.8728844141,0,0,507986.471635531,255944.704010446,81009.0035658165,46768.3545853073,74744.8490000822,0,0,1.75831505101947e-22,4.03096095952368e-16,0,127794.68007086,0,0,155969.469596102,6322.78133153347,0,0,0,1374064.69210454,"5_104_7",6,FALSE
"1559",2022-06-26,1429763,0,102437.387441042,0,-6102.09032914952,12143.8147839201,-22568.9006252849,0,0,517442.741055846,283574.492454506,70318.530881799,48331.488423236,117040.974457207,0,0,1.17755667278801e-23,2.36232833249637e-17,0,70901.0913104266,0,0,221113.415107041,7042.12171869273,0,0,0,1421675.06667928,"5_104_7",6,FALSE
"1560",2022-07-03,1398221,0,91726.1110169791,53913.0436048159,-3254.44817554641,8447.8711540314,-15700.1047828069,0,0,508143.631821188,282177.5992991,68538.5852944098,48625.632989192,117047.614230232,0,0,7.88618465629124e-25,1.384432944539e-18,0,27555.2089909378,0,0,202570.209853556,11693.6087650737,0,0,0,1401484.56406116,"5_104_7",6,FALSE
